"Drug","Pathway","Start","End","Type","Strength"
"gefitinib","RTK","mRNA_ERBB2","mRNA_EGFR","und",0.1044
"gefitinib","RTK","mRNA_ERBB2","mRNA_SHC1","und",0.247
"gefitinib","RTK","mRNA_ERBB2","mRNA_SRC","und",0.0105
"gefitinib","RTK","mRNA_EGFR","mRNA_SHC1","und",0.4399
"gefitinib","RTK","mRNA_EGFR","mRNA_SRC","und",0.0113
"gefitinib","RTK","mRNA_SHC1","mRNA_SRC","und",0.0088
"gefitinib","RTK","RPPA_EGFR","RPPA_ERBB2","und",0.2969
"gefitinib","RTK","RPPA_EGFR","RPPA_ERBB3","und",0.1197
"gefitinib","RTK","RPPA_EGFR","RPPA_SHC1","und",0.1237
"gefitinib","RTK","RPPA_EGFR","RPPA_SRC","und",0.046
"gefitinib","RTK","RPPA_ERBB2","RPPA_ERBB3","und",0.2748
"gefitinib","RTK","RPPA_ERBB2","RPPA_SHC1","und",0.0695
"gefitinib","RTK","RPPA_ERBB2","RPPA_SRC","und",0.2717
"gefitinib","RTK","RPPA_ERBB3","RPPA_SHC1","und",0.1468
"gefitinib","RTK","RPPA_ERBB3","RPPA_SRC","und",0.0321
"gefitinib","RTK","RPPA_SHC1","RPPA_SRC","und",0.1931
"gefitinib","RTK","CNA_SHC1","mRNA_ERBB3","dir",0.3369
"gefitinib","RTK","CNA_SHC1","mRNA_ERBB2","dir",0.2136
"gefitinib","RTK","CNA_SHC1","mRNA_EGFR","dir",0.0362
"gefitinib","RTK","CNA_SHC1","mRNA_SHC1","dir",0.2254
"gefitinib","RTK","CNA_SHC1","mRNA_SRC","dir",0.0479
"gefitinib","RTK","CNA_SHC1","RPPA_EGFR","dir",0.0319
"gefitinib","RTK","CNA_SHC1","RPPA_ERBB2","dir",0.0512
"gefitinib","RTK","CNA_SHC1","RPPA_ERBB3","dir",0.0234
"gefitinib","RTK","CNA_SHC1","RPPA_SHC1","dir",0.7587
"gefitinib","RTK","CNA_SHC1","RPPA_SRC","dir",0.0354
"gefitinib","RTK","CNA_ERBB3","mRNA_ERBB3","dir",0.2764
"gefitinib","RTK","CNA_ERBB3","mRNA_ERBB2","dir",0.047
"gefitinib","RTK","CNA_ERBB3","mRNA_EGFR","dir",0.0255
"gefitinib","RTK","CNA_ERBB3","mRNA_SHC1","dir",0.0474
"gefitinib","RTK","CNA_ERBB3","mRNA_SRC","dir",0.0406
"gefitinib","RTK","CNA_ERBB3","RPPA_EGFR","dir",0.0318
"gefitinib","RTK","CNA_ERBB3","RPPA_ERBB2","dir",0.0384
"gefitinib","RTK","CNA_ERBB3","RPPA_ERBB3","dir",0.0205
"gefitinib","RTK","CNA_ERBB3","RPPA_SHC1","dir",0.0486
"gefitinib","RTK","CNA_ERBB3","RPPA_SRC","dir",0.0407
"gefitinib","RTK","CNA_ERBB2","mRNA_ERBB3","dir",0.0828
"gefitinib","RTK","CNA_ERBB2","mRNA_ERBB2","dir",0.9468
"gefitinib","RTK","CNA_ERBB2","mRNA_EGFR","dir",0.1298
"gefitinib","RTK","CNA_ERBB2","mRNA_SHC1","dir",0.1085
"gefitinib","RTK","CNA_ERBB2","mRNA_SRC","dir",0.0533
"gefitinib","RTK","CNA_ERBB2","RPPA_EGFR","dir",0.0321
"gefitinib","RTK","CNA_ERBB2","RPPA_ERBB2","dir",0.6428
"gefitinib","RTK","CNA_ERBB2","RPPA_ERBB3","dir",0.0381
"gefitinib","RTK","CNA_ERBB2","RPPA_SHC1","dir",0.0494
"gefitinib","RTK","CNA_ERBB2","RPPA_SRC","dir",0.0528
"gefitinib","RTK","CNA_SRC","mRNA_ERBB3","dir",0.068
"gefitinib","RTK","CNA_SRC","mRNA_ERBB2","dir",0.0422
"gefitinib","RTK","CNA_SRC","mRNA_EGFR","dir",0.0197
"gefitinib","RTK","CNA_SRC","mRNA_SHC1","dir",0.0656
"gefitinib","RTK","CNA_SRC","mRNA_SRC","dir",0.0997
"gefitinib","RTK","CNA_SRC","RPPA_EGFR","dir",0.039
"gefitinib","RTK","CNA_SRC","RPPA_ERBB2","dir",0.0269
"gefitinib","RTK","CNA_SRC","RPPA_ERBB3","dir",0.0193
"gefitinib","RTK","CNA_SRC","RPPA_SHC1","dir",0.041
"gefitinib","RTK","CNA_SRC","RPPA_SRC","dir",0.1521
"gefitinib","RTK","CNA_EGFR","mRNA_ERBB3","dir",0.1731
"gefitinib","RTK","CNA_EGFR","mRNA_ERBB2","dir",0.0844
"gefitinib","RTK","CNA_EGFR","mRNA_EGFR","dir",0.986
"gefitinib","RTK","CNA_EGFR","mRNA_SHC1","dir",0.0518
"gefitinib","RTK","CNA_EGFR","mRNA_SRC","dir",0.0646
"gefitinib","RTK","CNA_EGFR","RPPA_EGFR","dir",0.2434
"gefitinib","RTK","CNA_EGFR","RPPA_ERBB2","dir",0.0354
"gefitinib","RTK","CNA_EGFR","RPPA_ERBB3","dir",0.0323
"gefitinib","RTK","CNA_EGFR","RPPA_SHC1","dir",0.0712
"gefitinib","RTK","CNA_EGFR","RPPA_SRC","dir",0.0175
"gefitinib","RTK","mRNA_ERBB3","RPPA_EGFR","dir",0.0331
"gefitinib","RTK","mRNA_ERBB3","RPPA_ERBB2","dir",0.0806
"gefitinib","RTK","mRNA_ERBB3","RPPA_ERBB3","dir",0.9911
"gefitinib","RTK","mRNA_ERBB3","RPPA_SHC1","dir",0.5827
"gefitinib","RTK","mRNA_ERBB3","RPPA_SRC","dir",0.0485
"gefitinib","RTK","mRNA_ERBB2","RPPA_EGFR","dir",0.0367
"gefitinib","RTK","mRNA_ERBB2","RPPA_ERBB2","dir",0.9503
"gefitinib","RTK","mRNA_ERBB2","RPPA_ERBB3","dir",0.0307
"gefitinib","RTK","mRNA_ERBB2","RPPA_SHC1","dir",0.3534
"gefitinib","RTK","mRNA_ERBB2","RPPA_SRC","dir",0.0391
"gefitinib","RTK","mRNA_EGFR","RPPA_EGFR","dir",0.9969
"gefitinib","RTK","mRNA_EGFR","RPPA_ERBB2","dir",0.0539
"gefitinib","RTK","mRNA_EGFR","RPPA_ERBB3","dir",0.0552
"gefitinib","RTK","mRNA_EGFR","RPPA_SHC1","dir",0.8436
"gefitinib","RTK","mRNA_EGFR","RPPA_SRC","dir",0.0356
"gefitinib","RTK","mRNA_SHC1","RPPA_EGFR","dir",0.0315
"gefitinib","RTK","mRNA_SHC1","RPPA_ERBB2","dir",0.0705
"gefitinib","RTK","mRNA_SHC1","RPPA_ERBB3","dir",0.0267
"gefitinib","RTK","mRNA_SHC1","RPPA_SHC1","dir",0.0809
"gefitinib","RTK","mRNA_SHC1","RPPA_SRC","dir",0.0383
"gefitinib","RTK","mRNA_SRC","RPPA_EGFR","dir",0.0379
"gefitinib","RTK","mRNA_SRC","RPPA_ERBB2","dir",0.0369
"gefitinib","RTK","mRNA_SRC","RPPA_ERBB3","dir",0.0641
"gefitinib","RTK","mRNA_SRC","RPPA_SHC1","dir",0.0254
"gefitinib","RTK","mRNA_SRC","RPPA_SRC","dir",0.9991
"gefitinib","RTK","CNA_SHC1","Drug_gefitinib","dir",0.4545
"gefitinib","RTK","CNA_ERBB3","Drug_gefitinib","dir",0.0894
"gefitinib","RTK","CNA_ERBB2","Drug_gefitinib","dir",0.0263
"gefitinib","RTK","CNA_SRC","Drug_gefitinib","dir",0.0213
"gefitinib","RTK","CNA_EGFR","Drug_gefitinib","dir",0.7853
"gefitinib","RTK","mRNA_ERBB3","Drug_gefitinib","dir",0.0241
"gefitinib","RTK","mRNA_ERBB2","Drug_gefitinib","dir",0.021
"gefitinib","RTK","mRNA_EGFR","Drug_gefitinib","dir",0.0436
"gefitinib","RTK","mRNA_SHC1","Drug_gefitinib","dir",0.0678
"gefitinib","RTK","mRNA_SRC","Drug_gefitinib","dir",0.0392
"gefitinib","RTK","RPPA_EGFR","Drug_gefitinib","dir",0.0414
"gefitinib","RTK","RPPA_ERBB2","Drug_gefitinib","dir",0.0219
"gefitinib","RTK","RPPA_ERBB3","Drug_gefitinib","dir",0.0923
"gefitinib","RTK","RPPA_SHC1","Drug_gefitinib","dir",0.8771
"gefitinib","RTK","RPPA_SRC","Drug_gefitinib","dir",0.0367
"gefitinib","TSC/mTOR","CNA_MTOR","CNA_RB1","und",4e-04
"gefitinib","TSC/mTOR","CNA_MTOR","CNA_RPS6KB1","und",5e-04
"gefitinib","TSC/mTOR","CNA_MTOR","CNA_EIF4EBP1","und",0.0407
"gefitinib","TSC/mTOR","CNA_MTOR","CNA_RPS6","und",0.0048
"gefitinib","TSC/mTOR","CNA_RB1","CNA_RPS6KB1","und",0.0015
"gefitinib","TSC/mTOR","CNA_RB1","CNA_EIF4EBP1","und",1e-04
"gefitinib","TSC/mTOR","CNA_RB1","CNA_RPS6","und",6e-04
"gefitinib","TSC/mTOR","CNA_RPS6KB1","CNA_EIF4EBP1","und",0.0014
"gefitinib","TSC/mTOR","CNA_RPS6KB1","CNA_RPS6","und",3e-04
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","CNA_RPS6","und",4e-04
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","mRNA_RPS6","und",0.008
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","mRNA_RB1","und",0.014
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","mRNA_EIF4EBP1","und",0.012
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","mRNA_MTOR","und",0.8119
"gefitinib","TSC/mTOR","mRNA_RPS6","mRNA_RB1","und",0.0109
"gefitinib","TSC/mTOR","mRNA_RPS6","mRNA_EIF4EBP1","und",0.908
"gefitinib","TSC/mTOR","mRNA_RPS6","mRNA_MTOR","und",0.0144
"gefitinib","TSC/mTOR","mRNA_RB1","mRNA_EIF4EBP1","und",0.0143
"gefitinib","TSC/mTOR","mRNA_RB1","mRNA_MTOR","und",0.0699
"gefitinib","TSC/mTOR","mRNA_EIF4EBP1","mRNA_MTOR","und",0.0444
"gefitinib","TSC/mTOR","RPPA_EIF4EBP1","RPPA_MTOR","und",0.4517
"gefitinib","TSC/mTOR","RPPA_EIF4EBP1","RPPA_RPS6KB1","und",0.1844
"gefitinib","TSC/mTOR","RPPA_EIF4EBP1","RPPA_RB1","und",0.0183
"gefitinib","TSC/mTOR","RPPA_EIF4EBP1","RPPA_RPS6","und",0.0592
"gefitinib","TSC/mTOR","RPPA_MTOR","RPPA_RPS6KB1","und",0.0351
"gefitinib","TSC/mTOR","RPPA_MTOR","RPPA_RB1","und",0.0169
"gefitinib","TSC/mTOR","RPPA_MTOR","RPPA_RPS6","und",0.0114
"gefitinib","TSC/mTOR","RPPA_RPS6KB1","RPPA_RB1","und",0.0098
"gefitinib","TSC/mTOR","RPPA_RPS6KB1","RPPA_RPS6","und",0.0096
"gefitinib","TSC/mTOR","RPPA_RB1","RPPA_RPS6","und",0.0089
"gefitinib","TSC/mTOR","CNA_MTOR","mRNA_RPS6KB1","dir",0.0575
"gefitinib","TSC/mTOR","CNA_MTOR","mRNA_RPS6","dir",0.0425
"gefitinib","TSC/mTOR","CNA_MTOR","mRNA_RB1","dir",0.0235
"gefitinib","TSC/mTOR","CNA_MTOR","mRNA_EIF4EBP1","dir",0.0417
"gefitinib","TSC/mTOR","CNA_MTOR","mRNA_MTOR","dir",0.9948
"gefitinib","TSC/mTOR","CNA_MTOR","RPPA_EIF4EBP1","dir",0.0201
"gefitinib","TSC/mTOR","CNA_MTOR","RPPA_MTOR","dir",0.0722
"gefitinib","TSC/mTOR","CNA_MTOR","RPPA_RPS6KB1","dir",0.0387
"gefitinib","TSC/mTOR","CNA_MTOR","RPPA_RB1","dir",0.0483
"gefitinib","TSC/mTOR","CNA_MTOR","RPPA_RPS6","dir",0.0386
"gefitinib","TSC/mTOR","CNA_RB1","mRNA_RPS6KB1","dir",0.1107
"gefitinib","TSC/mTOR","CNA_RB1","mRNA_RPS6","dir",0.0292
"gefitinib","TSC/mTOR","CNA_RB1","mRNA_RB1","dir",0.9982
"gefitinib","TSC/mTOR","CNA_RB1","mRNA_EIF4EBP1","dir",0.0292
"gefitinib","TSC/mTOR","CNA_RB1","mRNA_MTOR","dir",0.1137
"gefitinib","TSC/mTOR","CNA_RB1","RPPA_EIF4EBP1","dir",0.0241
"gefitinib","TSC/mTOR","CNA_RB1","RPPA_MTOR","dir",0.1334
"gefitinib","TSC/mTOR","CNA_RB1","RPPA_RPS6KB1","dir",0.0189
"gefitinib","TSC/mTOR","CNA_RB1","RPPA_RB1","dir",0.0351
"gefitinib","TSC/mTOR","CNA_RB1","RPPA_RPS6","dir",0.064
"gefitinib","TSC/mTOR","CNA_RPS6KB1","mRNA_RPS6KB1","dir",0.988
"gefitinib","TSC/mTOR","CNA_RPS6KB1","mRNA_RPS6","dir",0.0225
"gefitinib","TSC/mTOR","CNA_RPS6KB1","mRNA_RB1","dir",0.0353
"gefitinib","TSC/mTOR","CNA_RPS6KB1","mRNA_EIF4EBP1","dir",0.0277
"gefitinib","TSC/mTOR","CNA_RPS6KB1","mRNA_MTOR","dir",0.0482
"gefitinib","TSC/mTOR","CNA_RPS6KB1","RPPA_EIF4EBP1","dir",0.0418
"gefitinib","TSC/mTOR","CNA_RPS6KB1","RPPA_MTOR","dir",0.0322
"gefitinib","TSC/mTOR","CNA_RPS6KB1","RPPA_RPS6KB1","dir",0.0969
"gefitinib","TSC/mTOR","CNA_RPS6KB1","RPPA_RB1","dir",0.1992
"gefitinib","TSC/mTOR","CNA_RPS6KB1","RPPA_RPS6","dir",0.0401
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","mRNA_RPS6KB1","dir",0.0334
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","mRNA_RPS6","dir",0.0786
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","mRNA_RB1","dir",0.0393
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","mRNA_EIF4EBP1","dir",0.9894
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","mRNA_MTOR","dir",0.0324
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","RPPA_EIF4EBP1","dir",0.0497
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","RPPA_MTOR","dir",0.0245
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","RPPA_RPS6KB1","dir",0.0339
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","RPPA_RB1","dir",0.2432
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","RPPA_RPS6","dir",0.0594
"gefitinib","TSC/mTOR","CNA_RPS6","mRNA_RPS6KB1","dir",0.0352
"gefitinib","TSC/mTOR","CNA_RPS6","mRNA_RPS6","dir",0.9956
"gefitinib","TSC/mTOR","CNA_RPS6","mRNA_RB1","dir",0.0284
"gefitinib","TSC/mTOR","CNA_RPS6","mRNA_EIF4EBP1","dir",0.0559
"gefitinib","TSC/mTOR","CNA_RPS6","mRNA_MTOR","dir",0.0328
"gefitinib","TSC/mTOR","CNA_RPS6","RPPA_EIF4EBP1","dir",0.0187
"gefitinib","TSC/mTOR","CNA_RPS6","RPPA_MTOR","dir",0.0607
"gefitinib","TSC/mTOR","CNA_RPS6","RPPA_RPS6KB1","dir",0.0303
"gefitinib","TSC/mTOR","CNA_RPS6","RPPA_RB1","dir",0.0312
"gefitinib","TSC/mTOR","CNA_RPS6","RPPA_RPS6","dir",0.0375
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","RPPA_EIF4EBP1","dir",0.0255
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","RPPA_MTOR","dir",0.0278
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","RPPA_RPS6KB1","dir",0.9959
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","RPPA_RB1","dir",0.0544
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","RPPA_RPS6","dir",0.0555
"gefitinib","TSC/mTOR","mRNA_RPS6","RPPA_EIF4EBP1","dir",0.0319
"gefitinib","TSC/mTOR","mRNA_RPS6","RPPA_MTOR","dir",0.0569
"gefitinib","TSC/mTOR","mRNA_RPS6","RPPA_RPS6KB1","dir",0.0272
"gefitinib","TSC/mTOR","mRNA_RPS6","RPPA_RB1","dir",0.0331
"gefitinib","TSC/mTOR","mRNA_RPS6","RPPA_RPS6","dir",0.0413
"gefitinib","TSC/mTOR","mRNA_RB1","RPPA_EIF4EBP1","dir",0.0334
"gefitinib","TSC/mTOR","mRNA_RB1","RPPA_MTOR","dir",0.028
"gefitinib","TSC/mTOR","mRNA_RB1","RPPA_RPS6KB1","dir",0.0408
"gefitinib","TSC/mTOR","mRNA_RB1","RPPA_RB1","dir",1
"gefitinib","TSC/mTOR","mRNA_RB1","RPPA_RPS6","dir",0.1265
"gefitinib","TSC/mTOR","mRNA_EIF4EBP1","RPPA_EIF4EBP1","dir",0.993
"gefitinib","TSC/mTOR","mRNA_EIF4EBP1","RPPA_MTOR","dir",0.038
"gefitinib","TSC/mTOR","mRNA_EIF4EBP1","RPPA_RPS6KB1","dir",0.0287
"gefitinib","TSC/mTOR","mRNA_EIF4EBP1","RPPA_RB1","dir",0.0435
"gefitinib","TSC/mTOR","mRNA_EIF4EBP1","RPPA_RPS6","dir",0.1131
"gefitinib","TSC/mTOR","mRNA_MTOR","RPPA_EIF4EBP1","dir",0.0267
"gefitinib","TSC/mTOR","mRNA_MTOR","RPPA_MTOR","dir",0.9004
"gefitinib","TSC/mTOR","mRNA_MTOR","RPPA_RPS6KB1","dir",0.0258
"gefitinib","TSC/mTOR","mRNA_MTOR","RPPA_RB1","dir",0.0342
"gefitinib","TSC/mTOR","mRNA_MTOR","RPPA_RPS6","dir",0.0387
"gefitinib","TSC/mTOR","CNA_MTOR","Drug_gefitinib","dir",0.0665
"gefitinib","TSC/mTOR","CNA_RB1","Drug_gefitinib","dir",0.0558
"gefitinib","TSC/mTOR","CNA_RPS6KB1","Drug_gefitinib","dir",0.0294
"gefitinib","TSC/mTOR","CNA_EIF4EBP1","Drug_gefitinib","dir",0.1403
"gefitinib","TSC/mTOR","CNA_RPS6","Drug_gefitinib","dir",0.0258
"gefitinib","TSC/mTOR","mRNA_RPS6KB1","Drug_gefitinib","dir",0.0297
"gefitinib","TSC/mTOR","mRNA_RPS6","Drug_gefitinib","dir",0.0425
"gefitinib","TSC/mTOR","mRNA_RB1","Drug_gefitinib","dir",0.1647
"gefitinib","TSC/mTOR","mRNA_EIF4EBP1","Drug_gefitinib","dir",0.0747
"gefitinib","TSC/mTOR","mRNA_MTOR","Drug_gefitinib","dir",0.0391
"gefitinib","TSC/mTOR","RPPA_EIF4EBP1","Drug_gefitinib","dir",0.0468
"gefitinib","TSC/mTOR","RPPA_MTOR","Drug_gefitinib","dir",0.0696
"gefitinib","TSC/mTOR","RPPA_RPS6KB1","Drug_gefitinib","dir",0.029
"gefitinib","TSC/mTOR","RPPA_RB1","Drug_gefitinib","dir",0.1726
"gefitinib","TSC/mTOR","RPPA_RPS6","Drug_gefitinib","dir",0.4532
"afatinib","Apoptosis","CNA_CASP7","CNA_BAD","und",6e-04
"afatinib","Apoptosis","CNA_CASP7","CNA_BIRC2","und",1e-04
"afatinib","Apoptosis","CNA_CASP7","CNA_BCL2","und",4e-04
"afatinib","Apoptosis","CNA_CASP7","CNA_BAX","und",0.0042
"afatinib","Apoptosis","CNA_CASP7","CNA_BCL2L11","und",0.0073
"afatinib","Apoptosis","CNA_CASP7","CNA_BID","und",6e-04
"afatinib","Apoptosis","CNA_CASP7","CNA_BAK1","und",2e-04
"afatinib","Apoptosis","CNA_BAD","CNA_BIRC2","und",0.9992
"afatinib","Apoptosis","CNA_BAD","CNA_BCL2","und",4e-04
"afatinib","Apoptosis","CNA_BAD","CNA_BCL2L11","und",8e-04
"afatinib","Apoptosis","CNA_BAD","CNA_BCL2L1","und",0.0152
"afatinib","Apoptosis","CNA_BAD","CNA_BID","und",2e-04
"afatinib","Apoptosis","CNA_BIRC2","CNA_BCL2L1","und",0.0013
"afatinib","Apoptosis","CNA_BIRC2","CNA_BID","und",2e-04
"afatinib","Apoptosis","CNA_BCL2","CNA_BAX","und",1e-04
"afatinib","Apoptosis","CNA_BCL2","CNA_BCL2L11","und",2e-04
"afatinib","Apoptosis","CNA_BCL2","CNA_BCL2L1","und",5e-04
"afatinib","Apoptosis","CNA_BCL2","CNA_BID","und",1e-04
"afatinib","Apoptosis","CNA_BCL2","CNA_BAK1","und",0.0015
"afatinib","Apoptosis","CNA_BAX","CNA_BCL2L11","und",2e-04
"afatinib","Apoptosis","CNA_BAX","CNA_BCL2L1","und",2e-04
"afatinib","Apoptosis","CNA_BAX","CNA_BID","und",3e-04
"afatinib","Apoptosis","CNA_BCL2L11","CNA_BCL2L1","und",0.0044
"afatinib","Apoptosis","CNA_BCL2L11","CNA_BID","und",0.0082
"afatinib","Apoptosis","CNA_BCL2L1","CNA_BID","und",2e-04
"afatinib","Apoptosis","CNA_BCL2L1","CNA_BAK1","und",1e-04
"afatinib","Apoptosis","mRNA_BAD","mRNA_BID","und",0.0178
"afatinib","Apoptosis","mRNA_BAD","mRNA_BAK1","und",0.9489
"afatinib","Apoptosis","mRNA_BAD","mRNA_BAX","und",0.2247
"afatinib","Apoptosis","mRNA_BAD","mRNA_BIRC2","und",0.0239
"afatinib","Apoptosis","mRNA_BAD","mRNA_BCL2L11","und",0.0275
"afatinib","Apoptosis","mRNA_BAD","mRNA_CASP7","und",0.0098
"afatinib","Apoptosis","mRNA_BAD","mRNA_BCL2L1","und",0.0446
"afatinib","Apoptosis","mRNA_BAD","mRNA_BCL2","und",0.0061
"afatinib","Apoptosis","mRNA_BID","mRNA_BAK1","und",0.0037
"afatinib","Apoptosis","mRNA_BID","mRNA_BAX","und",0.119
"afatinib","Apoptosis","mRNA_BID","mRNA_BIRC2","und",0.0047
"afatinib","Apoptosis","mRNA_BID","mRNA_BCL2L11","und",0.049
"afatinib","Apoptosis","mRNA_BID","mRNA_CASP7","und",0.006
"afatinib","Apoptosis","mRNA_BID","mRNA_BCL2L1","und",0.008
"afatinib","Apoptosis","mRNA_BID","mRNA_BCL2","und",0.0086
"afatinib","Apoptosis","mRNA_BAK1","mRNA_BAX","und",0.0199
"afatinib","Apoptosis","mRNA_BAK1","mRNA_BIRC2","und",0.0178
"afatinib","Apoptosis","mRNA_BAK1","mRNA_BCL2L11","und",0.0074
"afatinib","Apoptosis","mRNA_BAK1","mRNA_CASP7","und",0.6338
"afatinib","Apoptosis","mRNA_BAK1","mRNA_BCL2L1","und",0.0298
"afatinib","Apoptosis","mRNA_BAK1","mRNA_BCL2","und",0.0056
"afatinib","Apoptosis","mRNA_BAX","mRNA_BIRC2","und",0.0332
"afatinib","Apoptosis","mRNA_BAX","mRNA_BCL2L11","und",0.0073
"afatinib","Apoptosis","mRNA_BAX","mRNA_CASP7","und",0.098
"afatinib","Apoptosis","mRNA_BAX","mRNA_BCL2L1","und",0.3278
"afatinib","Apoptosis","mRNA_BAX","mRNA_BCL2","und",0.0137
"afatinib","Apoptosis","mRNA_BIRC2","mRNA_BCL2L11","und",0.0169
"afatinib","Apoptosis","mRNA_BIRC2","mRNA_CASP7","und",0.0075
"afatinib","Apoptosis","mRNA_BIRC2","mRNA_BCL2L1","und",0.0329
"afatinib","Apoptosis","mRNA_BIRC2","mRNA_BCL2","und",0.0048
"afatinib","Apoptosis","mRNA_BCL2L11","mRNA_CASP7","und",0.0057
"afatinib","Apoptosis","mRNA_BCL2L11","mRNA_BCL2L1","und",0.0088
"afatinib","Apoptosis","mRNA_BCL2L11","mRNA_BCL2","und",0.9586
"afatinib","Apoptosis","mRNA_CASP7","mRNA_BCL2L1","und",0.0065
"afatinib","Apoptosis","mRNA_CASP7","mRNA_BCL2","und",0.0089
"afatinib","Apoptosis","mRNA_BCL2L1","mRNA_BCL2","und",0.0067
"afatinib","Apoptosis","RPPA_BAD","RPPA_BAK1","und",0.0441
"afatinib","Apoptosis","RPPA_BAD","RPPA_BAX","und",0.8969
"afatinib","Apoptosis","RPPA_BAD","RPPA_BCL2","und",0.0811
"afatinib","Apoptosis","RPPA_BAD","RPPA_BCL2L1","und",0.1253
"afatinib","Apoptosis","RPPA_BAD","RPPA_BID","und",0.0283
"afatinib","Apoptosis","RPPA_BAD","RPPA_BCL2L11","und",0.0876
"afatinib","Apoptosis","RPPA_BAD","RPPA_CASP7","und",0.0469
"afatinib","Apoptosis","RPPA_BAD","RPPA_BIRC2","und",0.0137
"afatinib","Apoptosis","RPPA_BAK1","RPPA_BAX","und",0.0304
"afatinib","Apoptosis","RPPA_BAK1","RPPA_BCL2","und",0.0402
"afatinib","Apoptosis","RPPA_BAK1","RPPA_BCL2L1","und",0.0425
"afatinib","Apoptosis","RPPA_BAK1","RPPA_BID","und",0.8342
"afatinib","Apoptosis","RPPA_BAK1","RPPA_BCL2L11","und",0.0472
"afatinib","Apoptosis","RPPA_BAK1","RPPA_CASP7","und",0.1617
"afatinib","Apoptosis","RPPA_BAK1","RPPA_BIRC2","und",0.267
"afatinib","Apoptosis","RPPA_BAX","RPPA_BCL2","und",0.0485
"afatinib","Apoptosis","RPPA_BAX","RPPA_BCL2L1","und",0.0746
"afatinib","Apoptosis","RPPA_BAX","RPPA_BID","und",0.0355
"afatinib","Apoptosis","RPPA_BAX","RPPA_BCL2L11","und",0.0406
"afatinib","Apoptosis","RPPA_BAX","RPPA_CASP7","und",0.0566
"afatinib","Apoptosis","RPPA_BAX","RPPA_BIRC2","und",0.042
"afatinib","Apoptosis","RPPA_BCL2","RPPA_BCL2L1","und",0.2332
"afatinib","Apoptosis","RPPA_BCL2","RPPA_BID","und",0.1584
"afatinib","Apoptosis","RPPA_BCL2","RPPA_BCL2L11","und",0.4617
"afatinib","Apoptosis","RPPA_BCL2","RPPA_CASP7","und",0.0805
"afatinib","Apoptosis","RPPA_BCL2","RPPA_BIRC2","und",0.0421
"afatinib","Apoptosis","RPPA_BCL2L1","RPPA_BID","und",0.986
"afatinib","Apoptosis","RPPA_BCL2L1","RPPA_BCL2L11","und",0.0298
"afatinib","Apoptosis","RPPA_BCL2L1","RPPA_CASP7","und",0.1172
"afatinib","Apoptosis","RPPA_BCL2L1","RPPA_BIRC2","und",0.3409
"afatinib","Apoptosis","RPPA_BID","RPPA_BCL2L11","und",0.0677
"afatinib","Apoptosis","RPPA_BID","RPPA_CASP7","und",0.4378
"afatinib","Apoptosis","RPPA_BID","RPPA_BIRC2","und",0.1096
"afatinib","Apoptosis","RPPA_BCL2L11","RPPA_CASP7","und",0.3809
"afatinib","Apoptosis","RPPA_BCL2L11","RPPA_BIRC2","und",0.02
"afatinib","Apoptosis","RPPA_CASP7","RPPA_BIRC2","und",0.0478
"afatinib","Apoptosis","CNA_CASP7","mRNA_BAD","dir",0.0248
"afatinib","Apoptosis","CNA_CASP7","mRNA_BID","dir",0.0299
"afatinib","Apoptosis","CNA_CASP7","mRNA_BAK1","dir",0.0457
"afatinib","Apoptosis","CNA_CASP7","mRNA_BAX","dir",0.0387
"afatinib","Apoptosis","CNA_CASP7","mRNA_BIRC2","dir",0.0761
"afatinib","Apoptosis","CNA_CASP7","mRNA_BCL2L11","dir",0.0682
"afatinib","Apoptosis","CNA_CASP7","mRNA_CASP7","dir",0.7211
"afatinib","Apoptosis","CNA_CASP7","mRNA_BCL2L1","dir",0.0511
"afatinib","Apoptosis","CNA_CASP7","mRNA_BCL2","dir",0.1138
"afatinib","Apoptosis","CNA_CASP7","RPPA_BAD","dir",0.0476
"afatinib","Apoptosis","CNA_CASP7","RPPA_BAK1","dir",0.0523
"afatinib","Apoptosis","CNA_CASP7","RPPA_BAX","dir",0.0393
"afatinib","Apoptosis","CNA_CASP7","RPPA_BCL2","dir",0.0345
"afatinib","Apoptosis","CNA_CASP7","RPPA_BCL2L1","dir",0.0581
